X,Y,OBJECTID,STNCODE,STNNAME,ADDRESS1,ADDRESS2,CITY,STATE,ZIP,STNTYPE,STFIPS
-122.393187999626434,37.795253999772342,719,SFC,"San Francisco (Ferry), California",101 The Embarcadero,at Mission St. and The Embarcadero,San Francisco,CA,94105-1216,BUS,06
-122.395187000079943,37.793906999708327,720,SFF,"San Francisco (Financial), California",5 Embarcadero Center,Corner of California & Drumm Streets,San Francisco,CA,94111-4800,BUS,06
-122.401256365388917,37.784153463611517,721,SFM,"San Francisco (Conv Ctr), California",747 Howard St.,4th & Howard Sts. - Moscone Convention Ctr.,San Francisco,CA,94103-3118,BUS,06
-122.393723000016394,37.777016000488061,722,SFP,"San Francisco (Caltrain), California",700 4th St.,Fourth and Townsend Sts. - Caltrain Station,San Francisco,CA,94107-1617,BUS,06
-122.406318999921893,37.784760000573613,723,SFS,"San Francisco (Shopping), California",835 Market Street,Westfield San Francisco Centre,San Francisco,CA,94103-1901,BUS,06
-122.408920000257751,37.808593999813297,724,SFW,"San Francisco (Wharf), California",Beach St. & The Embarcadero,Pier 39 - Fisherman's Wharf,San Francisco,CA,94133,BUS,06
-93.745003126193296,32.516654351517161,725,SHR,"Shreveport, Louisiana",451 Clyde Fant Parkway,"Eldorado Casino Hotel, bus lobby",Shreveport,LA,71101-3206,BUS,22
-118.693717999985665,34.269946999854199,726,SIM,"Simi Valley, California",5050 Los Angeles Avenue,Amtrak/Metrolink Station,Simi Valley,CA,93063,RAIL,06
-121.901206999903081,37.331070000380294,727,SJC,"San Jose, California",65 Cahill Street,,San Jose,CA,95110,RAIL,06
-86.486748000120087,42.106616999874689,728,SJM,"St. Joseph, Michigan",410 1/2 Vine Street,,St. Joseph,MI,49085,RAIL,26
-121.284270999806779,37.946011000207534,729,SKN,"Stockton (711-718), California",735 S. San Joaquin St,,Stockton,CA,95203,RAIL,06
-121.278988999942385,37.956667999728438,730,SKT,"Stockton (ACE, 701-704), California",949 East Channel St.,Robert J. Cabral Station,Stockton,CA,95202,RAIL,06
-121.359283000210269,47.711525000078723,731,SKW,"Skykomish, Washington",90000 Highway 2,(westbound - Sky Chalet),Skykomish,WA,98288,BUS,53
-82.718610083988153,41.440752391909427,732,SKY,"Sandusky, Ohio",1200 North Depot St.,at Shelby St.,Sandusky,OH,44870-3165,RAIL,39
-111.902382000328998,40.762015999738651,733,SLC,"Salt Lake City, Utah",340 South 600 West,,Salt Lake City,UT,84101,RAIL,49
-119.941162000126155,38.95949599954082,735,SLH,"Stateline Transit Center, California",4114 Lake Tahoe Blvd,Transportation Center,Stateline,CA,96150,BUS,06
-123.026236999937566,44.932170999991683,736,SLM,"Salem, Oregon",500 13th Street SE,,Salem,OR,97301,RAIL,41
-120.653946000107794,35.277416000548044,737,SLO,"San Luis Obispo, California",1011 Railroad Avenue,,San Luis Obispo,CA,93401-4449,RAIL,06
-120.65184799958547,35.292580000166936,738,SLP,"San Luis Obispo (Cal Poly), California",Grand Avenue & Deer Road,Vista Grande Restaurant,San Luis Obispo,CA,93401,BUS,06
-120.002220000052944,38.91470699982824,740,SLT,"South Lake Tahoe, California",1000 Emerald Bay Road,South Y Transit Center,South Lake Tahoe,CA,96151,BUS,06
-120.137305999971886,34.595947000353817,741,SLV,"Solvang, California",1630 Mission Drive,,Solvang,CA,93463,BUS,06
-75.606455986454591,38.369463892944339,742,SLY,"Salisbury, Maryland",350 Cypress St.,Greyhound Station,Salisbury,MD,21801-4036,BUS,24
-97.935676999793657,29.879232000656373,743,SMC,"San Marcos, Texas",338 South Guadalupe St.,San Marcos Intermodal Station,San Marcos,TX,78666-6310,RAIL,48
-89.312492000005761,43.047999999900128,744,SMD,"Madison (South), Wisconsin",Hwy 51 & East Broadway Ave.,Dutch Mill Park and Ride,Madison,WI,53716,BUS,55
-87.813178999611125,41.792163999469039,745,SMT,"Summit, Illinois",Archer Ave. and South Center Ave.,,Summit,IL,60501,RAIL,17
-117.855041999588593,33.753165999511339,746,SNA,"Santa Ana, California",1000 East Santa Ana Boulevard,Santa Ana Regional Transportation Center,Santa Ana,CA,92701,RAIL,06
-117.306931000565214,34.104362000006347,747,SNB,"San Bernardino (Amtrak Station), California",1170 West Third Street (all Trains and Buses),"** Night Buses will drop at McDonalds, 699 2nd St.",San Bernardino,CA,92410,RAIL,06
-117.663260999495492,33.501483999786785,748,SNC,"San Juan Capistrano, California",26701 Verdugo Street,,San Juan Capistrano,CA,92675,RAIL,06
-102.399054999888278,30.140098999469274,749,SND,"Sanderson, Texas",201 West Downey Street,,Sanderson,TX,79848,RAIL,48
-117.619011000357375,33.419159000287664,750,SNP,"San Clemente Pier, California",Avenida del Mar and Avenida Victoria,(615 Avenida Victoria) at the San Clemente Pier,San Clemente,CA,92672,RAIL,06
-121.656188999922392,36.67936299940294,751,SNS,"Salinas, California",Station Place and Railroad Avenue,(30 Station Place),Salinas,CA,93901-1432,RAIL,06
-86.289146000487506,41.679008000019223,752,SOB,"South Bend, Indiana",2702 West Washington Avenue,,South Bend,IN,46628,RAIL,18
-120.370789000412003,39.323589000332163,753,SOD,"Soda Springs, California",22002 Donner Pass Rd.,Donner Summit Lodge,Soda Springs,CA,95728,BUS,06
-117.270072999669139,32.992054000291944,754,SOL,"Solana Beach, California",105 North Cedros Avenue,Solana Beach Transit Center,Solana Beach,CA,92075,RAIL,06
-79.391899000038791,35.174099000668377,755,SOP,"Southern Pines, North Carolina",235 Northwest Broad Street,,Southern Pines,NC,28387,RAIL,37
-81.935737999509058,34.95376999978572,756,SPB,"Spartanburg, South Carolina",290 Magnolia St,,Spartanburg,SC,29303,RAIL,45
-118.276603999375027,33.748416999944652,757,SPD,"San Pedro (Catalina Terminal), California","1st Stop:  N.Front & Swinford, Berth 95, Catalina",Catalina Terminal (Air and Sea),San Pedro,CA,90731,BUS,06
-72.593589999878532,42.105961000200068,758,SPG,"Springfield, Massachusetts",66 Lyman St.,,Springfield,MA,01103,RAIL,25
-89.65167199946319,39.801585999993961,759,SPI,"Springfield, Illinois",East Washington and North Third Sts.,,Springfield,IL,62701-1106,RAIL,17
-117.413062999857516,47.656986000403663,760,SPK,"Spokane, Washington",221 W. 1st Avenue,Spokane Train and Bus Station,Spokane,WA,99201-3704,RAIL,53
-94.79511300056447,46.35458800033598,761,SPL,"Staples, Minnesota",First & Fourth Aves,,Staples,MN,56479,RAIL,27
-82.964287000144907,38.720912999535358,762,SPM,"South Shore-South Portsmouth, Kentucky",Main St & US 23,,South Shore,KY,41174,RAIL,21
-118.292504773976077,33.735954510692181,763,SPO,"San Pedro (Downtown), California",931 S. Gaffey St.,,San Pedro,CA,90731,BUS,06
-119.75541800054026,39.533648999801528,764,SPR,"Sparks, Nevada (Train Stop)",Nugget Ave. east of 11th St.,SP/UP Rail Yard,Sparks,NV,89431,RAIL,32
-116.608223000391149,48.251758999178548,765,SPT,"Sandpoint, Idaho",450 Railroad Avenue,Former Northern Pacific Station,Sandpoint,ID,83864,RAIL,16
-119.755521414481677,39.533335644524414,766,SPX,"Sparks, Nevada (Thruway Buses)",1100 Nugget Avenue,John Ascuaga's Nugget Hotel and Casino,Sparks,NV,89431,BUS,32
-82.531272230329137,27.336577884961457,768,SRA,"Sarasota, Florida",1993 Main Street,"US 301 and Main Street, Hollywood 20 complex",Sarasota,FL,34231,BUS,12
-122.717193999903145,38.436726000004967,769,SRC,"Santa Rosa, California",175 Railroad Street,Courtyard Marriott Hotel,Santa Rosa,CA,95401,BUS,06
-68.908818427128665,44.461524881568096,770,SRT,"Searsport, Maine",161 East Main St.,Steamboat Mobil,Searsport,ME,04974-3322,BUS,23
-123.923638950277279,45.986590150415168,771,SSD,"Seaside, Oregon",1215 S. Holladay Drive,"Del's Chevron, South Holladay Dr at US 101/26",Seaside,OR,97301,BUS,41
-78.281441000201937,35.532203999614921,772,SSM,"Selma, North Carolina",500 East Railroad Street,,Selma,NC,27576,RAIL,37
-121.144379000390529,47.713772000277629,773,SSW,"Stevens Pass, Washington",US Highway 2 at Summit Parking Lot,"WB stop on north side, EB stop on south side US2",Stevens Pass,WA,98826,BUS,53
-79.072723000366125,38.147780999593522,774,STA,"Staunton, Virginia",1 Middlebrook Avenue,,Staunton,VA,24401,RAIL,51
-113.584807888872945,37.087825289905254,775,STG,"St. George, Utah",1235 South Bluff St.,McDonalds Restaurant,St. George,UT,84770-5249,BUS,49
-84.730407999929241,45.869964999984802,776,STI,"St. Ignace, Michigan",448 North State St.,St. Ignace Bus Station,St. Ignace,MI,49781-1427,BUS,26
-90.205452000009757,38.623947000253906,777,STL,"St. Louis, Missouri",551 South 16th St.,,St. Louis,MO,63103,RAIL,29
-73.542679000035776,41.046181000053139,778,STM,"Stamford, Connecticut",Washington Blvd and South State St.,Amtrak/Metro-North Station,Stamford,CT,06902,RAIL,09
-102.390778000404339,48.319362999702719,779,STN,"Stanley, North Dakota",Main Street & Railroad Avenue,,Stanley,ND,58784,RAIL,38
-82.684677000343243,27.839639999986048,780,STP,"St Petersburg-Pinellas Park-Clearwater, Florida",5251 110th Avenue North,"Pinellas Park Square, Suite 101",Clearwater,FL,33760-4846,BUS,12
-122.039542999509763,38.243465000009792,781,SUI,"Suisun, California",177 Main Street,,Suisun,CA,94585,RAIL,06
-121.463157999741838,43.856255000368037,782,SUN,"Sunriver, Oregon",One Center Drive,Sunriver Lodge and Resort,Sunriver,OR,97707,BUS,41
-117.190563231607825,33.710635076047993,783,SUT,"Sun City, California",26908 Cherry Hills Blvd.,In front of CL Travel Agency,Sun City,CA,92586,BUS,06
-122.352800362047049,47.613895394656765,785,SVF,"Seattle (Ferry - Pier 69), Washington",2701 Alaskan Way,"Victoria Clipper Ferry, Pier 69",Seattle,WA,98121,OTHER,53
-89.57498198732884,44.532761018106555,786,SVP,"Stevens Point, Wisconsin",200 Division St.,Olympic Family Restaurant,Stevens Point,WI,54481-1843,BUS,55
-87.905601958463592,42.718794023325586,787,SVT,"Sturtevant, Wisconsin",9900 East Exploration Court,,Sturtevant,WI,53177,RAIL,55
-122.02801125191769,37.04773811582146,788,SVY,"Scotts Valley, California",246 Kings Village Rd.,Scotts Valley Transit Center,Scotts Valley,CA,95066-4029,BUS,06
-76.152167999853248,43.08637200046752,789,SYR,"Syracuse, New York",131 Alliance Bank Parkway,Regional Transportation Center,Syracuse,NY,13208,RAIL,36
-122.418472000082716,47.241828999209019,790,TAC,"Tacoma, Washington",1001 Puyallup Avenue,,Tacoma,WA,98421-2122,RAIL,53
-97.40879799962795,30.567435999371924,791,TAY,"Taylor, Texas",118 East First St.,Union Pacific Yard Office,Taylor,TX,76574-3627,RAIL,48
-83.331367000186845,34.578533000397726,792,TCA,"Toccoa, Georgia",47 North Alexander St.,,Toccoa,GA,30577,RAIL,13
-87.560150000721933,33.192257000260383,793,TCL,"Tuscaloosa, Alabama",2105 Greensboro Ave,,Tuscaloosa,AL,35401,RAIL,01
-123.948664733790395,44.632169949283764,794,TDO,"Toledo, Oregon",1805 NW Highway 20,Dairy Queen/Valley Retriever Bus Stop,Toledo,OR,97391,BUS,41
-118.452309000060268,35.132732000481496,795,TEH,"Tehachapi, California",Westside of Mullbery Street,50 Yards off Tehachapi Blvd,Tehachapi,CA,93561,BUS,06
-114.459903092953368,42.569276119597305,796,TFI,"Twin Falls, Idaho",1135 Blue Lakes Circle,Snake River Chevron,Twin Falls,ID,83301-4832,BUS,16
-121.179664999839815,45.600806999243673,797,THD,"The Dalles, Oregon",201 East Federal Street,City Transportation Center,The Dalles,OR,97058,BUS,41
-81.078056000384095,37.956664999590089,798,THN,"Thurmond, West Virginia",Hwy 25 & Hwy 2,platform 1000 ft north of intersection,Thurmond,WV,25936,RAIL,54
-95.986832000296545,36.153979999877151,800,TLS,"Tulsa, Oklahoma",317 South Detroit St.,,Tulsa,OK,74120-2424,BUS,40
-71.570676587354569,43.453571493429706,801,TLT,"Tilton, New Hampshire",I-93 and US hwy 3,Evans Expressmart/Exxon Station,Tilton,NH,03276,BUS,33
-107.241698999908863,33.132992000280638,802,TOC,"Truth or Consequences, New Mexico",8 South Date St.,CW's Premium Water & Ice,Truth or Consequences,NM,87901-2848,BUS,35
-90.504166000360613,43.985725000308548,803,TOH,"Tomah, Wisconsin",North Superior Ave. and Washington St.,,Tomah,WI,54660,RAIL,55
-83.541267000371704,41.638184000591195,804,TOL,"Toledo, Ohio",415 Emerald Ave.,Central Union Plaza,Toledo,OH,43604-8817,RAIL,39
-95.664893999158721,39.051345999418402,805,TOP,"Topeka, Kansas",500 SE Holliday Place,East 5th & Holliday Streets,Topeka,KS,66607-1100,RAIL,20
-82.450912000388485,27.952264999230408,806,TPA,"Tampa, Florida",601 North Nebraska Ave,,Tampa,FL,33602-3555,RAIL,12
-97.344803000058391,31.09537900004085,807,TPL,"Temple, Texas",315 West Ave B,,Temple,TX,76501,RAIL,48
-121.434630999920671,37.761748999716588,808,TRA,"Tracy, California",725 West Clover Road,Wendy's Restaurant,Tracy,CA,95376-1746,BUS,06
-74.754561999736438,40.218249999637806,809,TRE,"Trenton, New Jersey",72 South Clinton Avenue,,Trenton,NJ,08609-1238,RAIL,34
-104.507270999556965,37.172801999812521,810,TRI,"Trinidad, Colorado",110 West Pine Street,*(Pine St & North Commercial St),Trinidad,CO,81082,RAIL,08
-73.452896000150247,44.187096000180304,811,WSP,"Westport, New York",Hwy 9N and Ledge Hill Rd,at Hwy 9N and railroad tracks,Westport,NY,12993,RAIL,36
-80.30580900028508,37.785419000386582,812,WSS,"White Sulphur Springs, West Virginia",315 West Main Street,,White Sulphur Springs,WV,24986,RAIL,54
-69.686360255921045,43.994581001312213,813,WST,"Wiscasset, Maine",279 Bath Rd.,Huber's Market,Wiscasset,ME,04578-4624,BUS,23
-89.65514399949592,44.963482000493968,814,WSU,"Wausau, Wisconsin",2415 Trailwood Lane,Lamers Bus Lines station,Mosinee,WI,54455-7820,BUS,55
-81.734260999245691,28.00225099938416,815,WTH,"Winter Haven, Florida",1800 7th St SW,,Winter Haven,FL,33880-4375,RAIL,12
-85.025191999810886,41.431704999885881,816,WTI,"Waterloo, Indiana",Lincoln and Center Street,,Waterloo,IN,46793,RAIL,18
-103.620376999598818,48.142765000104703,817,WTN,"Williston, North Dakota",1 South Main Street,,Williston,ND,58801-6057,RAIL,38
-123.34980799993923,39.412196999991636,818,WTS,"Willits, California",200 E. Commercial Street,California Western Railroad Depot,Willits,CA,95490,BUS,06
-82.039581000262899,28.866037000307358,819,WWD,"Wildwood, Florida",601 North Main Street,,Wildwood,FL,34785-3842,OTHER,12
-90.415038999250385,32.848082999830638,820,YAZ,"Yazoo City, Mississippi",West Broadway (SR149) and North Water Street,222 West Broadway?,Yazoo City,MS,39194,RAIL,28
-80.847144999841817,32.688144999592112,821,YEM,"Yemassee, South Carolina",9 Main Street,,Yemassee,SC,29945,RAIL,45
-73.902885000542312,40.936096000130362,822,YNY,"Yonkers, New York",5 Buena Vista Ave.,Amtrak/Metro-North Station,Yonkers,NY,10701-3544,RAIL,36
-119.598427197357239,37.743168947788774,823,YOS,"Yosemite National Park, California",9006 Yosemite Lodge Drive,Yosemite Park Lodge,Yosemite National Park,CA,95389,BUS,06
-114.6151349993807,32.722023000661011,824,YUM,"Yuma, Arizona",281 Gila Street,,Yuma,AZ,85364,RAIL,04
-87.088638219178449,45.779895772871669,825,EMI,"Escanaba, Michigan",2901 27th Avenue North,Delta Area Transit Authority bus stop,Escanaba,MI,49829,BUS,26
-88.55012486287211,47.118344039645763,826,HGH,"Houghton, Michigan",Townsend Drive and Hubbell Street,"Michigan Tech University, Memorial Union",Houghton,MI,49931,BUS,26
-85.380069867930047,44.403650200196637,827,MTO,"Manton, Michigan",Junction U.S. 131 & M-42,Manton Shell Station,Manton,MI,49663,BUS,26
-87.453006289308746,46.557773995773346,828,MQT,"Marquette, Michigan",1325 Commerce Drive,Marquette Transit Authority,Marquette,MI,49855,BUS,26
-88.004899904307081,44.514609344745509,829,GBY,"Green Bay, Wisconsin",800 Cedar Street,Greyhound Station,Green Bay,WI,54301,BUS,55
-87.701446386841269,44.078763026192746,830,MTC,"Manitowoc, Wisconsin",1701 South 41st Street,Shell Station,Manitowoc,WI,54220,BUS,55
-87.659444324096228,45.082242978730562,831,MWI,"Marinette, Wisconsin",W 1390 Old Peshtigo Road,Shell Station/Taco Bell,Marinette,WI,54143,BUS,55
-87.887164076760712,44.879788198666461,832,OCO,"Oconto, Wisconsin",517 Smith Avenue,Shell Station,Oconto,WI,54153,BUS,55
-119.073364444613389,37.782436111037725,833,JNL,"June Lake, California",June Lake Loop,June Lake Ski Area Parking Lot,June Lake,CA,95529,BUS,06
-121.650716110859776,37.129207777317106,835,MHC,"Morgan Hill, California",17300 Depot Street,Caltrain Station,Morgan Hill,CA,95037,RAIL,06
-122.413390000448146,37.779831667197755,836,SFV,"San Francisco (Civic Center), California",1150 Market Street,"North side, between 7th and 8th Streets",San Francisco,CA,94102,BUS,06
-121.843362777669995,36.61925888878676,837,SES,"Seaside, California",Playa Ave & California Ave,Edgewater Transit Exchange (980 Playa Ave?),Seaside,CA,93955,BUS,06
-119.761818889230312,37.837754999193919,838,YOW,"Yosemite National Park (White Wolf), California",Old Tioga ROad at Highway 120 East,White Wolfe Lodge,Yosemite National Park,CA,95389,BUS,06
-119.118049613099117,37.954380900558192,840,LVN,"Lee Vining, California",30 Main Street,Lake View Lodge,Lee Vining,CA,93541,BUS,06
-119.037849360859298,37.650624620030214,841,MMK,"Mammoth Lake, California",1 Minaret Road,Mammoth Mountain Inn,Mammoth Lakes,CA,93546,BUS,06
-119.570647466707214,37.73764995678016,842,YOC,"Yosemite National Park (Curry Village), California",Curry Village,,Yosemite National Park,CA,95389,BUS,06
-119.373433839300219,37.871909860151959,843,YOT,"Yosemite National Park (Tuolumne), California",Tuolumne Meadows Visitors Center,Highway 120 East,Yosemite National Park,CA,95389,BUS,06
-119.587136861077227,37.748054412281363,844,YOV,"Yosemite National Park (Visitor Center), Californi",National Park Visitor Center,Yosemite Village. Transfer Point to park shuttles,Yosemite National Park,CA,95389,BUS,06
-119.574613180154131,37.746251591737632,845,YOA,"Yosemite National Park (Ahweehnee Htl.), Californi",Yosemite Village,,Yosemite National Park,CA,95389,BUS,06
-119.797132282029168,37.752962428173589,846,YOF,"Yosemite National Park (Crane Flat), California",Old Tioga Pass Highway (Highway 120 East),Crane Flat Gas Station-Chevron,Yosemite National Park,CA,95389,BUS,06
-121.671916655928896,36.789356408771312,847,PDL,"Prunedale, California",Highway 156 and Highway 101,Caltrans Park-and-Ride Lot,Prunedale,CA,93907,BUS,06
-87.713225376949538,43.749811511891835,848,SHB,"Sheboygan, Wisconsin",830 Pennsylvania Avenue,Sheboygan Transit Transfer Center,Sheboygan,WI,53081,BUS,55
-76.048489928467404,38.562298050414768,849,CDE,"Cambridge, Maryland",100 Heron Boulevard,Hyatt Regency Chesapeake Bay Resort,Cmbridge,MD,21613,BUS,24
-75.606646440380871,38.362388757335339,850,SLS,"Salisbury (BayRunner Shuttle), Maryland",547E Riverside Drive,BayRunner Shuttle,Salisbury,MD,21801,BUS,24
-76.063748660871966,38.810321081053075,851,ESN,"Easton Airport, Maryland",29137 Newman Road,Easton Airport - Main Terminal,Easton,MD,21601,BUS,24
-116.999806542238105,34.891758235554164,853,BBS,"Barstow (Bus), California",1611 East Main Street,,Barstow,CA,92311-3239,BUS,06
-121.305619352051451,44.080029906555012,854,BDR,"Bend, OR",3075 North Business Highway 97,The Riverhouse Resort,Bend,OR,97701,BUS,41
-116.794231689340961,33.919728580409696,855,CBZ,"Cabazon, CA",49500 Seminole Drive,"Morongo Casino, Hotel & Spa",Cabazon,CA,92230,BUS,06
-73.171357000425189,43.613428999848509,856,CNV,"Castleton, VT",266 Main Street,,Castleton,VT,05735,RAIL,50
-118.382768251953223,33.905585095475828,857,ESG,"El Segundo, CA",700 South Douglas Street,Douglas Green Line Station,El Segundo,CA,90245,BUS,06
-123.298241076164686,42.433753582461918,858,GTP,"Grants Pass, OR",460 NE Agness Avenue,Grants Pass Transportation Ctr/Greyhound Station,Grants Pass,OR,97526,BUS,41
-93.59221100043726,33.668948999996417,859,HOP,"Hope, AR",100 East Division Street,,Hope,AR,71801,RAIL,05
-77.418787296996129,34.748665958167464,860,JNC,"Jacksonville, NC",850 New Bridge Street,,Jacksonville,NC,28540,BUS,37
-77.585323665354849,35.243844223132442,861,KNC,"Kinston, NC",101 East New Bern Road,Vistor and Information Center,Kinston,NC,28504,BUS,37
-84.790596000205198,45.440200999676449,880,ALA,"Alanson, MI",7640 Burr Avenue,Marathon Gas Station EZ-Mart,Alanson,MI,49706,BUS,26
-83.492384999867795,45.061841000162076,881,ALM,"Alpena, MI",2060 Michigan Highway 32 West,Thunder Baykery,Alpena,MI,49707,BUS,26
-69.799133000287668,44.355912999785176,882,AGM,"Augusta, ME",9 Industrial Drive,Transportation Center,Augusta,ME,04330,BUS,23
-83.886921999850358,43.601846999939141,883,BCY,"Bay City, MI",1124 Washington Avenue,Central Bus Terminal,Bay City,MI,48708,BUS,26
-88.816942000273059,43.456040000245878,884,BVD,"Beaver Dam, WI",817 Park Avenue,Crossroads Shell Station,Beaver Dam,WI,53916,BUS,55
-121.301266000225723,44.058219999753248,885,BND,"Bend, OR",334 Hawthorne Avenue,Hawthorne Station Intermodal Center,Bend,OR,97701,BUS,41
-108.502125999815007,45.783747999970274,886,BLG,"Billings, MT",2501 1st Avenue North,Bus Station,Billings,MT,59701,BUS,30
-88.889761000269914,30.39811900009181,887,BIG,"Biloxi, MS",820 Martin Luther King Jr. Boulevard,Greyhound Bus Station,Biloxi,MS,39530,BUS,28
-80.418368000083092,37.229907000008097,888,BLK,"Blacksburg, VA",291 Alumni Mall -- Transit Concourse,Exterior Bus Shelter and Interior Waiting Lounge,Blacksburg,VA,24061,BUS,51
-111.185973999600378,45.764868999904479,889,BOZ,"Bozeman, MT",6505 Jack Rabbit Lane,Flying J/Conoco Travel Plaza,Bozeman,MT,59714,BUS,30
-87.171733999724268,32.958645000166655,890,BRR,"Brent, AL",10393 Alabama Highway 5,Wendy's Restaurant,Brent,AL,35034,BUS,01
-124.281564000278365,42.050777999605032,891,BKO,"Brookings, OR",624 Railroad Street,Southwest Point Depot,Brookings,OR,97415,BUS,41
-96.371780999693328,30.673223999887739,892,BRY,"Bryan, TX",301 East 26th Street,"Greyhound Station, Roy Kelly Parking Garage",Bryan,TX,77803,BUS,48
-106.106680999728326,38.814933999704351,893,BUV,"Buena Vista, CO",27318 County Road 314,Veterans of Foreign Wars,Buena Vista,CO,81211,BUS,08
-112.52085600030415,46.001942999569849,894,BUT,"Butte, MT",1324 Harrison Avenue,Bus Station,Butte,MT,59701,BUS,30
-87.278637000397225,31.994073000068965,895,CMD,"Camden, AL","8 Claiborne Street 
8 Claiborne Street 
",Shell Gas Station,Camden,AL,36726,BUS,01
-123.647000000249761,42.163002000142228,896,CVJ,"Cave Junction, OR",406 Redwood Coast Highway,Junction Inn,Cave Junction,OR,97523,BUS,41
-88.575816999954554,37.056916000373178,965,PAD,"Paducah, KY",2719 Irvin Cobb Avenue,Greyhound Bus Station,Paducah,KY,42001,BUS,21
-75.062021999615524,39.978051999800016,966,PNK,"Pennsauken, NJ",215 Derousse Avenue,Transit Center,Pennsauken,NJ,08110,BUS,34
-116.545440000055919,33.824642999674722,967,PSS,"Palm Springs Downtown, CA",190 North Indian Canyon Drive,SunLine Transit Bus Stop at southeast corner of I*,Palm Springs Downtown,CA,92262,BUS,06
-105.397014999642465,39.467390000148441,968,PJT,"Pine Junction, CO",76 Mount Evans Boulevard,Denver RTA Park-n-Ride Lot,Pine Junction,CO,80470,BUS,08
-106.076430999590912,38.512175999922533,969,PSG,"Poncha Springs, CO",6250 US Highway 285,High Valley Center Pub & Grub,Poncha Springs,CO,81242,BUS,08
-122.676474999921254,45.527361000010217,970,PDG,"Portland, OR",550 NW 6th Avenue,Greyhound Station,Portland,OR,97209,BUS,41
-95.992293000321695,30.072967000027063,971,PVW,"Prairie View, TX","44814 US Highway 290 Business 
",Unco Food Store and Gas Station,Prairie View,TX,77446,BUS,48
-121.690894999604495,38.155708000024219,972,RVT,"Rio Vista, CA",28 South Front Street,Delta Breeze Transit Bus Stop,Rio Vista,CA,94571,BUS,06
-79.936178000414372,37.277808000239077,973,RNK,"Roanoke, VA",710 Williamson Road NE,Civic Center Parking Lot C,Roanoke,VA,24016,BUS,51
-90.550388999652569,41.506222999991508,974,RKI,"Rock Island, IL",3500 5th Avenue,Augustana College Carver P.E. Center,Rock Island,IL,61201,BUS,17
-83.933428999648584,43.434927999727449,975,SGW,"Saginaw, MI",511 Johnson Street,Bus Center,Saginaw,MI,48607,BUS,26
-105.994500000274741,38.525046999919141,976,SLD,"Salida, CO",54 Jones Avenue,Bus Depot,Salida,CO,81201,BUS,08
-111.908509999636749,40.763040000195929,977,SLB,"Salt Lake City, UT",300 South 600 West,Intermodal Hub Bus Terminal,Salt Lake City,UT,84101,BUS,49
-84.371705000385418,46.463461000125108,978,SMI,"Sault Sainte Marie, MI",4001 I-75 Business Spur,Eastern Upper Peninsula Transit Authority Term,Sault Sainte Marie,MI,49783,BUS,26
-75.670210000091402,41.410169999645802,979,SRN,"Scranton, PA",23 Lackawanna Avenue,Martz Trailways Station,Scranton,PA,18503,BUS,42
-87.022259999998937,32.412143999845796,980,SLA,"Selma, AL",434 Broad Street,Trailways Bus Station,Selma,AL,36701,BUS,01
-88.61533899959511,44.753147000034062,981,SHW,"Shawano, WI",N4543 State Highway 22,Shell Station,Shawano,WI,54166,BUS,55
-85.257940999677373,45.318448000374985,897,CHL,"Charlevoix, MI",103 Bridge Park Drive,Beaver Island Boat Company Ferry Terminal,Charlevoix,MI,49720,BUS,26
-84.46981800040038,45.644879000065828,898,CHB,"Cheboygan, MI",309 East State Street,Marathon Gas Station,Cheboygan,MI,49721,BUS,26
-117.715635000055158,48.279192999857116,899,CWL,"Chewelah, WA",10 West Colville Avenue,Bus Stop Next to Safeway,Chewelah,WA,99109,BUS,53
-91.427793999993071,44.883095999580746,900,CHP,"Chippewa Falls, WI",2750 120th Street,Holiday Gas Station Store,Chippewa Falls,WI,54729,BUS,55
-84.504469000244114,39.107572999594311,901,CIG,"Cincinnati, OH",1005 Gilbert Avenue,Greyhound Terminal,Cincinnati,OH,45202,BUS,39
-87.363704999586048,36.530751999904908,902,CRK,"Clarksville, TN","11 Jefferson Street 
",Greyhound Bus Station,Clarksville,TN,37040,BUS,47
-82.996359999814104,39.958734000174047,903,COL,"Columbus, OH",111 East Town Street,Greyhound Bus station,Columbus,OH,43215,BUS,39
-117.908378000444316,48.535879000115813,904,CVL,"Colville, WA",956 South Main Street,Rural Rescources Community Action,Colville,WA,99114,BUS,53
-124.193475000271008,41.752373000014018,905,CRC,"Crescent City, CA",1001 Front Street,Cultural Center RCT Bus Stop,Crescent City,CA,95531,BUS,06
-78.73043799981383,39.65045200015976,906,CUA,"Cumberland, MD",12401 Willowbrook Road SE,"Allegheny College of MD, Ctr for Continuing Educa*",Cumberland,MD,21502,BUS,24
-96.804121000084024,32.778636999797754,907,DAG,"Dallas, TX",205 South Lamar Street,Greyhound Station,Dallas,TX,75202,BUS,48
-117.478876999673787,47.945446000032916,908,DPK,"Deer Park, WA",822 South Main Street,Bus Stop Next to Fresenius Medical Center,Deer Park,WA,99006,BUS,53
-91.506338999645095,44.796558000051732,909,EUC,"Eau Claire, WI",642 University Drive,University of Wisconsin Towers Hall,Eau Claire,WI,54702,BUS,55
-91.595084000226393,44.843005999827085,910,EUM,"Eau Claire, WI",6251 Traux Lane,McDonald's Restaurant,Eau Claire,WI,54703,BUS,55
